1000
380	100	3929.44	1222.85	1791.71	2617.49	3046.61
390	100	3823.29	1188.18	1744.28	2543.96	2964
400	100	3718.48	1154	1697.29	2471.32	2882.16
410	100	3616.89	1120.91	1651.44	2400.54	2802.27
420	100	3532.65	1095.09	1614.85	2356.11	2735.68
430	100	3424.94	1059.78	1565.67	2276.5	2650.75
440	100	3319.05	1025.17	1517.19	2198.87	2566.92
450	100	3217.41	992.16	1470.53	2125.92	2485.95
460	100	3122.3	961.55	1426.75	2060.1	2409.51
470	100	3037.1	934.538	1387.35	2004.7	2340.03
480	100	2947.84	905.903	1346.35	1944.76	2268.04
490	100	2867.71	880.519	1309.52	1894.41	2202.68
500	100	2798.39	858.959	1277.62	1855.08	2145.18
10	110	2994.11	919.925	1364.54	1965.07	2300.53
20	110	3086.54	949.624	1406.87	2027.28	2374.71
30	110	3162.59	974.011	1442.98	2079.68	2438.12
40	110	3243.55	1000.23	1480.89	2138.33	2504.2
50	110	3350.07	1034.73	1529.38	2213.1	2588.52
60	110	3461.01	1070.89	1579.77	2292.79	2675.79
70	110	3573.84	1107.8	1630.89	2374.67	2764.21
80	110	3678.17	1141.73	1677.96	2446.98	2846.16
90	110	3781.77	1175.4	1724.53	2517.95	2927.39
100	110	3884.35	1208.74	1770.49	2587.71	3007.72
110	110	3991.37	1243.48	1818.25	2659.38	3091.28
120	110	4092.85	1276.51	1863.53	2728.85	3170.58
130	110	4178.93	1304.76	1902.71	2791.93	3239.07
140	110	4284.68	1338.99	1949.31	2862.34	3320.9
150	110	4389.43	1372.85	1995.37	2931.41	3401.93
160	110	4492.63	1406.21	2040.7	2999.64	3481.71
170	110	4573.77	1432.63	2077.23	3057.39	3546.19
180	110	4678.98	1467	2123.53	3129.73	3626.88
190	110	4764.63	1494.77	2161.98	3186.16	3694.32
200	110	4868.22	1528.21	2207.15	3254.42	3773.85
210	110	4970.89	1561.27	2251.77	3322.43	3852.65
220	110	5047.41	1586.34	2286.21	3380.26	3913.03
230	110	5212.86	1638.58	2356.79	3486.82	4040.23
240	110	5346.99	1682.16	2415.09	3584.16	4143.07
250	110	5443.75	1713.9	2457.99	3657.61	4218.68
260	110	5498.69	1731.88	2482.59	3699.52	4262.44
270	110	5558.09	1747.51	2504.34	3713.37	4307.54
280	110	5410.86	1702.23	2442.43	3629.37	4194.09
290	110	5234.53	1645.7	2365.66	3511.01	4057.38
300	110	5023.75	1577.88	2273.84	3367.12	3894.38
310	110	4783.9	1501.1	2170.18	3207.4	3709.89
320	110	4577.73	1433.8	2078.78	3059.07	3549.1
330	110	4445.85	1391.23	2021.29	2969.5	3447.6
340	110	4331.78	1353.79	1971.09	2887.84	3360.24
350	110	4232.32	1321.28	1927.07	2818.66	3283.44
360	110	4157.54	1297.21	1892.73	2770.44	3222.6
370	110	4026.86	1255.29	1835.93	2689.08	3122.61
380	110	3932.67	1223.95	1793.23	2619.88	3049.15
390	110	3827.06	1189.48	1746.02	2546.91	2966.88
400	110	3722.46	1155.38	1699.1	2474.56	2885.12
410	110	3634.04	1126.5	1658.59	2410.65	2814.55
420	110	3535.6	1096	1615.99	2357.43	2737.7
430	110	3425.2	1059.82	1565.72	2276.23	2650.89
440	110	3316.67	1024.38	1516.17	2197.07	2565.22
450	110	3212.51	990.565	1468.5	2122.73	2482.48
460	110	3115.05	959.218	1423.76	2055.68	2404.37
470	110	3028.66	931.885	1383.89	2000.09	2334
480	110	2937.49	902.671	1342.13	1939.3	2260.65
490	110	2855.66	876.776	1304.61	1888.24	2194.05
500	110	2784.87	854.782	1272.12	1848.38	2135.48
10	120	2985.18	917.244	1361.05	1961.39	2294.26
20	120	3078.97	947.345	1403.91	2024.12	2369.41
30	120	3158.54	972.773	1441.33	2077.8	2435.19
40	120	3243.6	1000.26	1480.9	2138.4	2504.22
50	120	3350.09	1034.74	1529.39	2213.13	2588.53
60	120	3461	1070.89	1579.77	2292.79	2675.79
70	120	3573.82	1107.8	1630.88	2374.66	2764.19
80	120	3678.51	1141.81	1678.06	2446.95	2846.37
90	120	3782.52	1175.6	1724.76	2517.96	2927.85
100	120	3885.68	1209.11	1770.93	2587.92	3008.53
110	120	3999.05	1245.9	1821.33	2663.3	3096.66
120	120	4099	1278.46	1865.98	2732.07	3174.85
130	120	4174.42	1303.45	1901.03	2791.08	3236.01
140	120	4278.83	1337.21	1947.08	2860.3	3316.98
150	120	4382.5	1370.7	1992.71	2928.62	3397.29
160	120	4484.76	1403.76	2037.67	2996.22	3476.45
170	120	4574.11	1432.74	2077.4	3057.54	3546.52
180	120	4684.26	1468.54	2125.51	3131.39	3630.67
190	120	4773.26	1497.38	2165.2	3190.06	3700.3
200	120	4876.27	1530.62	2210.15	3257.79	3779.45
210	120	4978.29	1563.45	2254.5	3325.03	3857.84
220	120	5042.33	1584.76	2284.2	3377.95	3909.47
230	120	5246.5	1647.53	2369.25	3493.93	4065.84
240	120	5354.21	1683.65	2417.14	3582.91	4148.15
250	120	5450.04	1715.17	2459.76	3656.37	4223.11
260	120	5504.43	1733.07	2484.25	3698.59	4266.5
270	120	5550.75	1745.33	2501.44	3710.16	4302.11
280	120	5408	1701.16	2441.06	3626.84	4191.91
290	120	5230.81	1644.43	2364.01	3508.39	4054.62
300	120	5019.89	1576.62	2272.21	3364.77	3891.55
310	120	4785.21	1501.42	2170.57	3207.55	3710.72
320	120	4578.26	1433.96	2078.97	3059.29	3549.46
330	120	4447.91	1391.86	2022.08	2970.59	3449.03
340	120	4336.18	1355.27	1972.85	2891.23	3363.16
350	120	4238.81	1323.48	1929.68	2823.77	3287.74
360	120	4157.68	1297.28	1892.83	2770.75	3222.69
370	120	4032.75	1257.2	1838.47	2692.84	3127
380	120	3938.08	1225.79	1795.65	2623.84	3053.2
390	120	3833.19	1191.57	1748.74	2551.57	2971.39
400	120	3728.96	1157.6	1701.97	2479.65	2889.86
410	120	3636.99	1127.64	1660.05	2414.24	2816.73
420	120	3540.41	1097.49	1617.85	2359.59	2740.99
430	120	3427.97	1060.65	1566.77	2277.24	2652.78
440	120	3317.44	1024.57	1516.42	2196.99	2565.72
450	120	3211.35	990.157	1467.98	2121.65	2481.64
460	120	3112.08	958.249	1422.52	2053.72	2402.26
470	120	3024.56	930.597	1382.2	1997.84	2331.06
480	120	2931.97	900.956	1339.89	1936.48	2256.71
490	120	2848.84	874.676	1301.86	1884.94	2189.19
500	120	2776.9	852.348	1268.92	1844.7	2129.78
10	130	2975.82	914.429	1357.41	1957.49	2287.73
20	130	3070.77	944.873	1400.72	2020.65	2363.7
30	130	3153.7	971.287	1439.37	2075.54	2431.73
40	130	3243.36	1000.19	1480.81	2138.31	2504.07
50	130	3349.93	1034.7	1529.33	2213.07	2588.43
60	130	3460.93	1070.87	1579.74	2292.77	2675.74
70	130	3573.83	1107.8	1630.88	2374.67	2764.19
80	130	3678.96	1141.94	1678.21	2447.02	2846.65
90	130	3783.43	1175.86	1725.06	2518.12	2928.42
100	130	3887.11	1209.53	1771.42	2588.28	3009.43
110	130	4006.12	1248.13	1824.18	2666.93	3101.62
120	130	4104.18	1280.1	1868.04	2734.79	3178.45
130	130	4170.63	1302.34	1899.62	2790.27	3233.44
140	130	4274.07	1335.76	1945.28	2858.61	3313.79
150	130	4376.95	1368.99	1990.59	2926.39	3393.57
160	130	4478.55	1401.82	2035.28	2993.54	3472.3
170	130	4574.4	1432.82	2077.54	3057.67	3546.79
180	130	4687.66	1469.51	2126.78	3132.27	3633.15
190	130	4779.81	1499.35	2167.66	3193.04	3704.87
200	130	4882.54	1532.5	2212.5	3260.43	3783.83
210	130	4984.29	1565.22	2256.73	3327.18	3862.04
220	130	5038.02	1583.43	2282.51	3376	3906.46
230	130	5277.88	1655.91	2380.89	3500.87	4089.63
240	130	5362.98	1685.62	2419.8	3582.55	4154.27
250	130	5458.44	1717.07	2462.31	3656.06	4228.97
260	130	5512.6	1734.96	2486.77	3698.55	4272.21
270	130	5545.57	1743.77	2499.31	3707.75	4298.12
280	130	5407.15	1700.67	2440.39	3624.99	4191.07
290	130	5229.15	1643.74	2363.09	3506.47	4053.26
300	130	5017.98	1575.91	2271.27	3363.07	3890.05
310	130	4787.46	1501.98	2171.27	3207.87	3712.2
320	130	4578.09	1433.91	2078.91	3059.21	3549.34
330	130	4449.19	1392.26	2022.59	2971.31	3449.94
340	130	4339.29	1356.35	1974.12	2893.97	3365.2
350	130	4243.54	1325.13	1931.62	2828	3290.83
360	130	4158.14	1297.49	1893.12	2771.61	3223.06
370	130	4041.22	1259.93	1842.07	2698.14	3133.24
380	130	3945.67	1228.35	1798.98	2629.35	3058.75
390	130	3841.67	1194.45	1752.45	2557.9	2977.54
400	130	3737.98	1160.68	1705.9	2486.53	2896.36
410	130	3642.51	1129.63	1662.58	2419.59	2820.74
420	130	3546.89	1099.49	1620.36	2362.52	2745.46
430	130	3433.12	1062.23	1568.76	2279.48	2656.34
440	130	3321.26	1025.74	1517.9	2198.6	2568.37
450	130	3213.88	990.924	1468.95	2122.66	2483.4
460	130	3113.39	958.642	1423.02	2054.23	2403.17
470	130	3024.8	930.672	1382.29	1997.95	2331.22
480	130	2931.29	900.763	1339.63	1936.32	2256.23
490	130	2847.3	874.233	1301.28	1884.54	2188.11
500	130	2774.57	851.68	1268.05	1844.08	2128.15
10	140	2966.78	911.704	1353.89	1953.69	2281.42
20	140	3062.69	942.432	1397.58	2017.2	2358.08
30	140	3148.61	969.725	1437.32	2073.15	2428.12
40	140	3246.88	1001.25	1482.25	2139.68	2506.7
50	140	3349.63	1034.61	1529.22	2212.92	2588.24
60	140	3460.79	1070.83	1579.69	2292.71	2675.66
70	140	3573.86	1107.82	1630.89	2374.71	2764.21
80	140	3679.43	1142.08	1678.37	2447.13	2846.94
90	140	3784.31	1176.11	1725.37	2518.35	2928.98
100	140	3901.82	1214.24	1777.63	2596.46	3020.18
110	140	4011.71	1249.89	1826.43	2669.82	3105.54
120	140	4107.77	1281.24	1869.48	2736.68	3180.96
130	140	4167.97	1301.55	1898.63	2789.59	3231.65
140	140	4270.96	1334.82	1944.12	2857.44	3311.72
150	140	4373.33	1367.86	1989.19	2924.85	3391.14
160	140	4474.57	1400.58	2033.74	2991.73	3469.62
170	140	4574.61	1432.88	2077.64	3057.77	3546.99
180	140	4688.35	1469.66	2127.05	3132.05	3633.75
190	140	4792.86	1503.49	2172.82	3200.9	3714.12
200	140	4886.35	1533.66	2213.93	3262.22	3786.5
210	140	4988.19	1566.38	2258.19	3328.65	3864.78
220	140	5035.01	1582.5	2281.34	3374.63	3904.35
230	140	5303.72	1662.87	2390.51	3506.91	4109.2
240	140	5400.77	1695.99	2434.64	3592.28	4184.27
250	140	5467.83	1719.33	2465.29	3656.59	4235.49
260	140	5522.18	1737.3	2489.84	3699.3	4278.85
270	140	5542.75	1742.91	2498.04	3706.25	4295.75
280	140	5408.13	1700.72	2440.38	3623.89	4191.47
290	140	5229.43	1643.61	2362.88	3505.28	4053.2
300	140	5012.63	1574.4	2269.21	3361.95	3886.06
310	140	4790.36	1502.71	2172.21	3208.32	3714.15
320	140	4577.28	1433.67	2078.62	3058.89	3548.8
330	140	4449.71	1392.43	2022.82	2971.66	3450.34
340	140	4341.86	1357.51	1975.29	2898.53	3366.56
350	140	4246.72	1326.46	1932.87	2832.69	3292.39
360	140	4158.95	1297.86	1893.61	2773.01	3223.71
370	140	4052.1	1263.44	1846.67	2704.89	3141.22
380	140	3955.36	1231.62	1803.18	2636.31	3065.75
390	140	3852.42	1198.09	1757.1	2565.8	2985.27
400	140	3754.95	1166.38	1713.13	2498.35	2908.41
410	140	3650.92	1132.56	1666.31	2426.76	2826.78
420	140	3554.84	1101.94	1623.45	2366.11	2750.95
430	140	3440.45	1064.5	1571.63	2282.88	2661.42
440	140	3327.97	1027.82	1520.55	2201.81	2573.04
450	140	3219.96	992.823	1471.38	2125.72	2487.66
460	140	3118.86	960.362	1425.23	2057.15	2407.02
470	140	3029.26	932.07	1384.11	2000.35	2334.39
480	140	2935.35	902.06	1341.32	1938.76	2259.14
490	140	2850.96	875.424	1302.84	1886.98	2190.76
500	140	2783.27	854.166	1271.5	1846.38	2134.64
10	150	2958.8	909.293	1350.78	1950.29	2275.86
20	150	3055.48	940.246	1394.76	2014.08	2353.05
30	150	3143.88	968.268	1435.43	2070.91	2424.78
40	150	3242.94	1000.04	1480.67	2137.81	2503.92
50	150	3349.24	1034.49	1529.07	2212.73	2588
60	150	3460.63	1070.78	1579.63	2292.64	2675.56
70	150	3573.92	1107.84	1630.92	2374.77	2764.25
80	150	3679.81	1142.19	1678.51	2447.25	2847.2
90	150	3784.99	1176.32	1725.62	2518.57	2929.42
100	150	3905.69	1215.46	1779.21	2598.52	3022.94
110	150	4014.98	1250.92	1827.77	2671.54	3107.87
120	150	4109.24	1281.7	1870.07	2737.45	3182.01
130	150	4166.83	1301.19	1898.2	2789.13	3230.89
140	150	4269.68	1334.4	1943.62	2856.74	3310.88
150	150	4372.04	1367.45	1988.68	2924.1	3390.27
160	150	4473.25	1400.14	2033.2	2990.9	3468.72
170	150	4574.71	1432.92	2077.7	3057.82	3547.09
180	150	4685.67	1468.82	2126.05	3130.49	3631.99
190	150	4790.84	1502.85	2172.06	3199.63	3712.8
200	150	4887.09	1533.91	2214.25	3262.82	3787.03
210	150	4989.36	1566.75	2258.66	3329.25	3865.62
220	150	5033.75	1582.12	2280.85	3374.06	3903.45
230	150	5320.91	1667.55	2396.97	3511.32	4122.22
240	150	5425.87	1702.86	2444.04	3598.93	4203.14
250	150	5476.8	1721.58	2468.22	3657.72	4241.71
260	150	5531.85	1739.74	2493.01	3700.61	4285.55
270	150	5542.09	1742.68	2497.57	3705.62	4294.89
280	150	5410.49	1701.19	2440.91	3623.46	4192.82
290	150	5231.22	1643.93	2363.24	3504.77	4054.21
300	150	5018.3	1575.87	2271.07	3362.98	3889.86
310	150	4793.56	1503.53	2173.25	3208.82	3716.32
320	150	4576.05	1433.31	2078.18	3058.38	3547.98
330	150	4449.57	1392.4	2022.81	2971.69	3450.29
340	150	4342.14	1357.61	1975.44	2898.77	3366.84
350	150	4246.62	1326.51	1932.98	2833.35	3292.42
360	150	4160.19	1298.39	1894.32	2774.98	3224.69
370	150	4065.19	1267.66	1852.18	2712.95	3150.8
380	150	3966.96	1235.52	1808.17	2644.59	3074.09
390	150	3865.28	1202.42	1762.63	2575.15	2994.48
400	150	3765.53	1170	1717.75	2506.71	2916.02
410	150	3662.43	1136.47	1671.3	2435.77	2835.02
420	150	3563.97	1104.76	1627.02	2370.25	2757.29
430	150	3449.71	1067.38	1575.28	2287.32	2667.88
440	150	3337.31	1030.75	1524.28	2206.54	2579.6
450	150	3229.36	995.784	1475.17	2130.73	2494.28
460	150	3128.27	963.345	1429.06	2062.39	2413.68
470	150	3037.7	934.722	1387.57	2004.96	2340.42
480	150	2943.94	904.782	1344.88	1943.72	2265.32
490	150	2859.61	878.187	1306.47	1892.19	2197.02
500	150	2783.51	854.255	1271.62	1846.66	2134.83
10	160	2952.58	907.41	1348.35	1947.6	2271.52
20	160	3049.8	938.525	1392.55	2011.61	2349.1
30	160	3140.09	967.099	1433.9	2069.12	2422.1
40	160	3239.8	999.071	1479.41	2136.33	2501.71
50	160	3348.85	1034.37	1528.92	2212.53	2587.76
60	160	3460.47	1070.73	1579.57	2292.57	2675.46
70	160	3573.98	1107.86	1630.94	2374.82	2764.3
80	160	3680.03	1142.25	1678.6	2447.33	2847.35
90	160	3785.3	1176.41	1725.74	2518.69	2929.64
100	160	3907.22	1215.94	1779.85	2599.37	3024.07
110	160	4015.22	1250.99	1827.89	2671.72	3108.09
120	160	4108.11	1281.34	1869.64	2736.87	3181.26
130	160	4167.51	1301.36	1898.43	2788.94	3231.36
140	160	4270.58	1334.62	1943.94	2856.46	3311.51
150	160	4373.41	1367.83	1989.16	2924.23	3391.16
160	160	4474.9	1400.61	2033.79	2991.13	3469.79
170	160	4574.69	1432.91	2077.69	3057.82	3547.07
180	160	4679.13	1466.81	2123.59	3127.39	3627.48
190	160	4784.94	1501.04	2169.84	3196.83	3708.74
200	160	4884.3	1533.13	2213.27	3262.23	3785.1
210	160	4987.31	1566.18	2257.95	3328.79	3864.22
220	160	5034.64	1582.41	2281.2	3374.46	3904.06
230	160	5326.65	1669.2	2399.2	3513.38	4126.56
240	160	5440.35	1706.9	2449.53	3603.29	4214
250	160	5483.79	1723.42	2470.59	3659.13	4246.57
260	160	5540.09	1741.88	2495.78	3702.14	4291.25
270	160	5543.01	1742.91	2497.74	3705.68	4295.2
280	160	5413.53	1701.89	2441.75	3623.55	4194.69
290	160	5233.89	1644.54	2363.96	3504.77	4055.85
300	160	5023.4	1577.18	2272.73	3363.82	3893.3
310	160	4796.6	1504.3	2174.25	3209.24	3718.4
320	160	4574.69	1432.91	2077.69	3057.82	3547.07
330	160	4448.95	1392.22	2022.6	2971.46	3449.91
340	160	4341.47	1357.41	1975.23	2898.51	3366.45
350	160	4247.04	1326.75	1933.32	2834.52	3292.83
360	160	4161.96	1299.12	1895.28	2777.53	3226.08
370	160	4080.16	1272.48	1858.48	2722.16	3161.76
380	160	3980.25	1239.97	1813.85	2654.01	3083.6
390	160	3880.03	1207.38	1768.94	2585.75	3005.02
400	160	3779.04	1174.53	1723.55	2516.69	2925.7
410	160	3677.14	1141.4	1677.6	2446.55	2845.54
420	160	3573.98	1107.86	1630.94	2374.82	2764.3
430	160	3460.58	1070.78	1579.61	2292.66	2675.52
440	160	3349	1034.42	1528.97	2212.64	2587.83
450	160	3241.78	999.714	1480.2	2137.53	2503.07
460	160	3141.33	967.498	1434.4	2069.82	2422.96
470	160	3049.8	938.525	1392.55	2011.61	2349.1
480	160	2956.74	908.829	1350.19	1951.03	2274.54
490	160	2872.96	882.424	1312.05	1900	2206.69
500	160	2787.07	855.403	1273.12	1848.94	2137.39
10	170	2948.74	906.245	1346.85	1945.92	2268.83
20	170	3046.29	937.456	1391.17	2010.05	2346.64
30	170	3137.79	966.388	1432.98	2068.04	2420.47
40	170	3237.98	998.512	1478.68	2135.5	2500.41
50	170	3345.43	1033.29	1527.54	2210.66	2585.35
60	170	3460.35	1070.7	1579.53	2292.52	2675.39
70	170	3574.03	1107.88	1630.97	2374.87	2764.33
80	170	3679.99	1142.24	1678.59	2447.34	2847.34
90	170	3797.26	1180.26	1730.88	2525.81	2938.52
100	170	3905.82	1215.49	1779.32	2598.72	3023.14
110	170	4011.85	1249.93	1826.57	2670.06	3105.8
120	170	4104.05	1280.05	1868.04	2734.75	3178.48
130	170	4170.24	1302.12	1899.43	2789.1	3233.23
140	170	4273.88	1335.54	1945.14	2856.65	3313.76
150	170	4376.89	1368.74	1990.45	2923.61	3393.65
160	170	4479.63	1402.02	2035.54	2992.41	3472.95
170	170	4574.53	1432.87	2077.61	3057.77	3546.93
180	170	4668.42	1463.57	2119.53	3122.65	3619.98
190	170	4778.41	1499.22	2167.51	3195.43	3704.04
200	170	4885.45	1533.67	2214	3264.49	3786.07
210	170	4981.71	1564.56	2255.91	3327.14	3860.3
220	170	5037.97	1583.45	2282.52	3375.97	3906.37
230	170	5318.59	1667.17	2396.33	3512.42	4120.44
240	170	5441.51	1707.36	2450.09	3604.57	4214.83
250	170	5529.86	1736.59	2489.15	3674.59	4282.98
260	170	5545.26	1743.28	2497.58	3703.46	4294.84
270	170	5544.59	1743.35	2498.2	3706.1	4296.08
280	170	5416.36	1702.59	2442.59	3623.88	4196.48
290	170	5240.75	1646.54	2366.44	3507.93	4060.48
300	170	5027.17	1578.13	2273.95	3364.27	3895.85
310	170	4798.99	1504.89	2175.02	3209.48	3720.04
320	170	4573.57	1432.58	2077.28	3057.36	3546.32
330	170	4448.08	1391.95	2022.29	2971.07	3449.34
340	170	4337.39	1356.1	1973.62	2895.87	3363.64
350	170	4242.05	1325.21	1931.37	2832	3289.32
360	170	4164.39	1300.08	1896.53	2780.65	3227.96
370	170	4096.68	1277.8	1865.44	2732.32	3173.88
380	170	3994.91	1244.87	1820.11	2664.35	3094.1
390	170	3894.64	1212.22	1775.17	2595.98	3015.52
400	170	3795.46	1179.98	1730.52	2528.2	2937.47
410	170	3695.05	1147.32	1685.18	2459.01	2858.35
420	170	3584.55	1111.13	1635.12	2379.67	2771.75
430	170	3472.74	1074.58	1584.47	2298.76	2684.11
440	170	3362.67	1038.74	1534.5	2219.95	2597.52
450	170	3256.86	1004.5	1486.35	2145.95	2513.78
460	170	3157.68	972.706	1441.11	2079.24	2434.61
470	170	3065.17	943.357	1398.9	2020.11	2360.18
480	170	2973.34	914.076	1357.09	1960.49	2286.55
490	170	2871.79	881.881	1311.4	1897.56	2205.86
500	170	2793.87	857.589	1275.98	1853.17	2142.3
10	180	2947.79	905.956	1346.47	1945.48	2268.16
20	180	3045.42	937.191	1390.82	2009.65	2346.02
30	180	3137.42	966.321	1432.87	2068.25	2420.22
40	180	3237.93	998.505	1478.66	2135.56	2500.36
50	180	3345.47	1033.31	1527.55	2210.78	2585.36
60	180	3457.74	1069.88	1578.46	2291.16	2673.52
70	180	3574.06	1107.88	1630.98	2374.88	2764.35
80	180	3686.15	1144.22	1681.24	2451.01	2851.94
90	180	3794.72	1179.46	1729.88	2524.54	2936.78
100	180	3901.07	1213.99	1777.43	2596.32	3019.86
110	180	4004.5	1247.61	1823.64	2666.34	3100.69
120	180	4096.87	1277.77	1865.19	2730.98	3173.49
130	180	4187.35	1307.55	1906.32	2797.36	3245.15
140	180	4279.65	1337.18	1947.26	2857.34	3317.7
150	180	4383.4	1370.6	1992.86	2924.39	3398.12
160	180	4490.44	1405.33	2039.89	2995.14	3480.59
170	180	4574.22	1432.78	2077.47	3057.67	3546.63
180	180	4657.64	1460.6	2115.68	3120.82	3612.18
190	180	4764.4	1495.07	2162.26	3190.28	3694.12
200	180	4871.79	1529.59	2208.85	3259.23	3776.41
210	180	4966.16	1559.82	2249.97	3320.09	3849.38
220	180	5043.91	1585.29	2284.86	3378.67	3910.53
230	180	5288.56	1658.98	2385.15	3505.99	4097.96
240	180	5427.25	1703.64	2444.88	3602.09	4203.98
250	180	5523.58	1734.99	2486.9	3673.82	4278.19
260	180	5573.08	1751.3	2508.86	3713.3	4316.84
270	180	5545.63	1743.65	2498.56	3706.45	4296.74
280	180	5422.63	1704.41	2444.9	3626.53	4200.83
290	180	5242.64	1646.97	2366.99	3507.78	4061.76
300	180	5028.86	1578.5	2274.44	3364.09	3896.99
310	180	4800.54	1505.29	2175.64	3209.77	3721.34
320	180	4573.11	1432.45	2077.12	3057.17	3546.01
330	180	4445.68	1391.18	2021.32	2969.44	3447.65
340	180	4335.41	1355.49	1972.85	2894.8	3362.26
350	180	4239.17	1324.32	1930.25	2830.5	3287.31
360	180	4151.87	1296.02	1891.34	2772.41	3218.98
370	180	4114.32	1283.47	1872.88	2743.18	3186.87
380	180	4011.64	1250.12	1827.32	2673.6	3107.14
390	180	3911.9	1217.89	1782.45	2607.59	3027.92
400	180	3814.68	1186.28	1738.61	2541.09	2951.26
410	180	3710.65	1152.17	1691.35	2466.03	2869.24
420	180	3595.35	1114.48	1639.41	2384.67	2779.43
430	180	3485.81	1078.69	1589.74	2305.45	2693.42
440	180	3377.93	1043.57	1540.71	2228.27	2608.4
450	180	3274.18	1010.01	1493.46	2155.8	2526.15
460	180	3176.87	978.833	1449.03	2090.44	2448.35
470	180	3083.33	949.072	1406.44	2030.24	2373.35
480	180	2968.11	912.427	1354.91	1957.54	2282.73
490	180	2881.01	884.849	1315.27	1903.35	2212.5
500	180	2803.8	860.772	1280.15	1859.28	2149.46
10	190	2950.11	906.661	1347.38	1946.5	2269.79
20	190	3047.55	937.838	1391.66	2010.59	2347.51
30	190	3139.36	966.908	1433.63	2069.09	2421.57
40	190	3239.99	999.16	1479.49	2136.7	2501.8
50	190	3347.36	1033.91	1528.31	2211.84	2586.68
60	190	3459.22	1070.35	1579.06	2291.97	2674.56
70	190	3574.02	1107.87	1630.96	2374.86	2764.33
80	190	3683.11	1143.27	1680.01	2449.46	2849.78
90	190	3789.24	1177.73	1727.66	2521.74	2932.92
100	190	3892.74	1211.36	1774.07	2592.05	3014.01
110	190	3992.98	1243.97	1818.99	2660.43	3092.59
120	190	4086.51	1274.49	1861.04	2725.52	3166.23
130	190	4189.95	1308.28	1907.26	2797.52	3246.89
140	190	4287.83	1339.53	1950.3	2858.56	3323.32
150	190	4392.52	1373.21	1996.26	2925.74	3404.4
160	190	4507.3	1410.56	2046.65	3001.19	3492.44
170	190	4573.76	1432.64	2077.25	3057.5	3546.19
180	190	4639.99	1455.43	2109.06	3114.87	3599.53
190	190	4746.17	1489.67	2155.37	3183.64	3681.1
200	190	4853.57	1524.15	2201.94	3252.26	3763.43
210	190	4952.41	1555.58	2244.59	3313.33	3839.52
220	190	5052.54	1587.96	2288.25	3382.59	3916.6
230	190	5251.74	1649.35	2371.53	3498.72	4069.57
240	190	5396.18	1695.34	2433.32	3595.29	4180.3
250	190	5500.4	1728.75	2478.26	3668.45	4260.61
260	190	5556.47	1746.77	2502.64	3709.07	4304.32
270	190	5544.7	1743.39	2498.28	3706.21	4296.23
280	190	5419.56	1703.49	2443.75	3625.09	4198.73
290	190	5240.59	1646.3	2366.17	3506.4	4060.34
300	190	5027.74	1578.09	2273.94	3363.07	3896.2
310	190	4804.82	1506.51	2177.34	3211.3	3724.67
320	190	4573.79	1432.64	2077.36	3057.45	3546.46
330	190	4445.77	1391.21	2021.36	2969.48	3447.72
340	190	4335.31	1355.47	1972.81	2894.79	3362.18
350	190	4238.83	1324.24	1930.14	2830.46	3287.06
360	190	4151.41	1295.92	1891.18	2772.45	3218.62
370	190	4132.65	1289.37	1880.64	2754.51	3200.43
380	190	4030.45	1256.16	1835.31	2684.98	3121.16
390	190	3931.45	1224.26	1790.65	2620.27	3042
400	190	3836.41	1193.35	1747.73	2555.15	2966.9
410	190	3727.76	1157.69	1698.43	2476.23	2881.46
420	190	3606.04	1117.8	1643.69	2389.65	2787.13
430	190	3499.43	1082.98	1595.27	2312.56	2703.21
440	190	3394.39	1048.8	1547.46	2237.43	2620.22
450	190	3293.3	1016.12	1501.35	2166.86	2539.89
460	190	3198.44	985.733	1457.97	2103.18	2463.88
470	190	3103.79	955.516	1414.98	2041.76	2388.28
480	190	2978.3	915.713	1359.21	1964.04	2290.09
490	190	2892.64	888.589	1320.17	1910.64	2220.9
500	190	2816.66	864.894	1285.55	1867.17	2158.76
10	200	2955.93	908.429	1349.68	1949.11	2273.88
20	200	3052.87	939.46	1393.76	2013	2351.27
30	200	3144.49	968.478	1435.65	2071.44	2425.16
40	200	3244.43	1000.56	1481.28	2139.06	2504.93
50	200	3351.31	1035.16	1529.91	2213.95	2589.46
60	200	3462.43	1071.36	1580.35	2293.64	2676.83
70	200	3574	1107.86	1630.95	2374.83	2764.3
80	200	3677.7	1141.57	1677.79	2446.69	2845.88
90	200	3780.74	1175.06	1724.19	2517.35	2926.85
100	200	3880.8	1207.6	1769.21	2585.87	3005.52
110	200	3977.29	1239.02	1812.62	2652.31	3081.48
120	200	4073.08	1270.24	1855.62	2718.4	3156.75
130	200	4192.69	1309.01	1908.21	2797.33	3248.7
140	200	4298.26	1342.54	1954.21	2860.27	3330.51
150	200	4403.97	1376.52	2000.56	2927.62	3412.33
160	200	4527.53	1416.83	2054.8	3008.4	3506.78
170	200	4571.65	1432	2076.08	3056.5	3543.9
180	200	4618.73	1449.2	2101.02	3107.71	3584.13
190	200	4723.96	1483.09	2146.92	3175.55	3665.09
200	200	4831.02	1517.42	2193.3	3243.6	3747.22
210	200	4935.94	1550.5	2238.09	3305.32	3827.59
220	200	5058.92	1589.96	2290.8	3385.48	3921.05
230	200	5200.15	1635.81	2352.29	3488.04	4029.55
240	200	5347.66	1682.27	2415.1	3583.81	4143.19
